"name : Название";"vendor : Производитель";"supplier : Поставщик";"image : Иллюстрация";"pre_order : Предзаказ";"article : Артикул";"code_1c : 1C";"folder : Категория";"tags : Теги";"hidden : Скрыто";"kind_id : ID";"is_kind : Модификация";"discounted : Товар уже со скидкой";"note : Анонс товара";"body : Описание";"amount : Количество";"amount_min : Мин. кол-во";"amount_multiplicity : Кратность";"unit : Единица измерения";"weight : Вес";"weight_unit : Единица веса";"dimensions : Габариты";"new : Новинка";"special : Спецпредложение";"yml : Yandex.Market";"price : Цена";"price_old : Старая цена";"price2 : Цена 2";"price3 : Цена 3";"currency : Валюта";"seo_noindex : Индексация";"seo_h1 : Заголовок (H1)";"seo_title : Title";"seo_description : Description";"seo_keywords : Keywords";"sef_url : ЧПУ";"smt_title : Заголовок страницы для социальных сетей";"smt_description : Описание страницы для социальных сетей";"smt_image : Титульное изображение для социальных сетей";"smt_type : Тип объекта";"accessory : Аксессуары";"similar : Похожие";"kit : Комплект";"recommend : Рекомендуемые";"tax_payment_subject : Признак предмета платежа";"tax_system_code : Система налогообложения";"tax : Налог";"bonus_value : Начисляемые за покупку бонусы";"uuid : UUID Товара";"uuid_mod : UUID Модификации";"cf_podrobnee : Упаковка товара";"cf_yml_manufacturer_warranty : Гарантия производителя";"cf_pr_prod : Стоимость доставки";"cf_rodina_brenda_863 : Родина бренда";"cf_dokumentacia : Документация";"cf_all_in_one : Все текстовые вкладки в одной";"cf_otobrazit_knopku_najti_desevle : Отобразить кнопку Найти дешевле";"cf_model_mtm_lebedki : Модель МТМ лебёдки";"cf_tip_stropa : Тип стропа";"cf_model_lebedki : Модель лебёдки";"cf_model_mini_tali : Модель мини тали";"cf_model_ : Модель ТЭЦ";"cf_cep_832 : Цепь";"cf_gruzopod_emnost_kg : Грузоподъемность";"cf_tip : Модель тележки";"cf_model_rucnoj_tali : Модель ручной тали";"cf_gruzovaa_cep_ : Грузовая цепь";"cf_tip_mini_krana : Тип мини крана";"cf_model_telezki : Серия тележки";"cf_gabarity : Габариты";"cf_video_obzor : Видео-обзор";"cf_gruzopod_emnost_cs : Грузоподъёмность СЦ";"cf_korpus : Корпус";"cf_gruzopod_emnost_pramaa : Грузоподъемность прямая";"cf_tip_cepi_496 : Класс цепи";"cf_tip_karetki : Тип каретки";"cf_tagovoe_usilie : Тяговое усилие";"cf_temperaturnyj_rezim : Температурный режим";"cf_platforma_mm : Платформа";"cf_cep_8_kl_mm : Используемая цепь";"cf_lebedka_na_kran : Лебёдка на кран";"cf_vysota_m : Высота подъёма";"cf_vysota_pod_ema_m_600 : Высота подъёма";"cf_vysota_do_balki : Высота до балки";"cf_ob_em_359 : Объём";"cf_vysota_pod_ema_mm : Высота подъема";"cf_tip_cepi : Тип цепи";"cf_dlina_trosa : Длина троса";"cf_dlina_cepi : Длина СЦ";"cf_gruzopod_emnost_s_blokom : Грузоподъемность с блоком";"cf_sirina_balki_mm : Ширина балки";"cf_diskretnost_kg : Дискретность";"cf_ves : Вес";"cf_dvigatel_kvt : Двигатель, кВт";"cf_skorost_pod_ema : Скорость подъема";"cf_balans_gruza : Баланс груза";"cf_vysota_mini_krana_m : Высота мини-крана";"cf_castota_vrasenia_barabana : Частота вращения барабана";"cf_radius_povorota : Радиус поворота, мм";"cf_diametr_cepi : Диаметр цепи (калибр)";"cf_ves_kg : Вес";"cf_diametr_trosa : Диаметр троса";"cf_vysota_pod_ema_pramaa : Высота подъёма прямая";"cf_zasitnoe_pokrytie_cepi : Защитное покрытие цепи";"cf_skorost_peredvizenia_m_min : Скорость передвижения";"cf_rabota_na_otrytom_vozduhe : Работа на отрытом воздухе";"cf_dlina_vil : Длина вил, мм";"cf_vrema_raboty_batarei : Время работы батареи";"cf_upravlenie : Управление";"cf_radius_povorota_mm_225 : Радиус поворота";"cf_pitanie : Напряжение питания";"cf_el_dvigatel_pod_ema : Эл. двигатель подъема";"cf_dlina_vil_851 : Длина вил";"cf_sirina_mezdu_krukami : Ширина между крюками";"cf_sirina_proleta : Ширина пролета";"cf_mosnost_ : Мощность";"cf_vysota_podhvata : Высота подхвата, мм";"cf_sag_cepi : Шаг цепи";"cf_maks_usilie_na_rycag : Макс. усилие на рычаг";"cf_sertifikat_sc : Сертификат СЦ";"cf_vysota_pod_ema_cerez_blok : Высота подъёма через блок";"cf_stroitel_naa_vysota : Строительная высота";"cf_pul_t : Пульт управления";"cf_sirina_vil : Ширина вил, мм";"cf_diametr_kanata : Диаметр каната";"cf_vysota_podhvata_mm : Высота подхвата";"cf_sirina_vil_mm : Ширина вил";"cf_maks_usilie_na_cep_upravlenia : Макс усилие на цепь управления";"cf_kol_vo_lucej : Полиспаст";"cf_sirina_krana_m : Ширина крана";"cf_rabocaa_nagruzka : Рабочая нагрузка";"cf_sag_prodvizenia_kanata : Шаг продвижения каната";"cf_ves_748 : Вес";"cf_dal_nost_dejstvia_pul_ta_m : Дальность действия пульта";"cf_sirina_odnoj_vily : Ширина одной вилы, мм";"cf_dlina_rukoatki : Длина рукоятки";"cf_vylet_kruka : Вылет крюка (стрелы)";"cf_koefficient_zapasa_procnosti : Коэффициент запаса прочности";"cf_mosnost_dv_pod_ema : Мощность дв. подъема";"cf_sirina_odnoj_vily_mm : Ширина одной вилы";"cf_mosnost_dvigatela_peredvizenia_v : Двигатель передвижения";"cf_sirina_opor : Ширина опор";"cf_tip_tormoza : Тип тормоза";"cf_nagruzka_na_razryv : Нагрузка на разрыв";"cf_procnost_ : Прочность";"cf_koeficient_zapasa_procnosti_kana : Коэфициент запаса прочности каната";"cf_rekomendacia : Рекомендация";"cf_rezim_raboty_114 : Режим работы";"cf_tip_displea : Тип дисплея";"cf_vysota_krana : Высота крана";"cf_rezim_raboty : Режим работы";"cf_vysota_podhvata_mm_671 : Высота подхвата";"cf_dvutavr_balka_ : Номер двутавровой балки";"cf_vhod_na_kruk_mm : Вход на крюк";"cf_material_koles : Материал колес";"cf_ispytatel_naa_nagruzka_na_uderza : Испытательная нагрузка на удержание";"cf_garantia : Гарантия";"cf_pod_em_strely_430 : Подъём стрелы";"cf_obsaa_dlina_mm_482 : Общая длина";"cf_gabarity_korobki_mm : Габариты коробки";"cf_stroitel_naa_vysota_mm_217 : Строительная высота";"cf_gabarity_766 : Габариты";"cf_stroitel_naa_vysota_mm : Строительная высота";"cf_ves_dvutavra : Вес двутавра";"cf_stroitel_naa_vysota_907 : Строительная высота";"cf_centr_tazesti_mm_687 : Центр тяжести, мм";"cf_massa_za_1_m : Масса за 1 м";"cf_ispolnenie : Исполнение";"cf_ispolnenie_135 : Исполнение";"cf_rasstoanie_mezdu_krukami_mm : Расстояние между крюками, мм";"cf_naznacenie_680 : Назначение";"cf_povorot_strely_883 : Поворот стрелы";"cf_centr_tazesti_mm : Центр тяжести";"cf_v_komplekt_vhodit_tal_ : В комплект входит таль";"cf_dlina_kabela_upravlenia : Длина кабеля управления";"cf_cep_sootvetstvuet_standartu : Цепь соответствует стандарту";"cf_razmer_kreplenia_skoby_mm : Размер крепления (скобы), мм";"cf_razmer_podvilocnyh_rolikov : Размер подвилочных роликов, мм";"cf_cvet : Цвет";"cf_dlina_opor : Длина опор";"cf_tip_i_profil_puti : Тип и профиль пути";"cf_razmer_podvilocnyh_rolikov_mm : Размер подвилочных роликов";"cf_konstrukcia_396 : Конструкция";"cf_poverocnyj_interval : Поверочный интервал";"cf_razmer_vedusih_koles : Размер ведущих колес, мм";"cf_gabarity_upakovki : Габариты упаковки";"cf_sirina_osnovania : Ширина основания";"cf_razmer_vedusih_koles_mm : Размер ведущих колес";"cf_material : Материал";"cf_tormoza : Тормоз";"cf_cislo_poverocnyh_intervalov : Число поверочных интервалов";"cf_peremesenie : Перемещение";"cf_naznacenie_940 : Назначение";"cf_rabocaa_temperatura : Рабочая температура";"cf_uslovia_ekspluatacii : Условия эксплуатации";"cf_otnositel_naa_vlaznost_ : Относительная влажность";"cf_osobennost_ : Особенность";"cf_dopustimaa_skorost_vetra : Допустимая скорость ветра";"cf_vrema_raboty_min : Время работы";"cf_radius_zakruglenia_puti : Радиус закругления пути";"cf_osobennosti_konstrukcii : Особенности конструкции";"cf_ves_odnoj_opory : Вес одной опоры";"cf_zev_gruzovogo_kruka_mm : Зев грузового крюка, мм";"cf_upory_ustojcivosti : Упоры устойчивости";"cf_akkumulator_v_ac : Аккумулятор";"cf_maksimal_naa_nagruzka_kolesa_na_ : Максимальная нагрузка на колесо кН";"cf_primenenie : Применение";"cf_ves_korobki_kg : Вес коробки";"cf_ves_konstrukcii : Вес конструкции";"cf_ohlazdenie : Охлаждение";"cf_tolsina_kruka : Толщина крюка";"cf_gruz_protivoves : Груз противовес";"cf_ustanovka : Установка";"cf_kak_priobresti : Как приобрести";"cf_ves_tali : Вес тали";"cf_kreplenie : Крепление";"cf_proizvodstvo : Производство";"cf_ves_karetki : Вес каретки";"cf_naznacenie : Назначение";"cf_preimusestva : Преимущества";"cf_peremesenie_po_polu : Перемещение по полу";"cf_ves_korobki_no1 : Вес коробки №1";"cf_rasstoanie_mezdu_kolesami : Расстояние между колёсами";"cf_pasport : Паспорт";"cf_razmer_korobki_no1 : Габариты коробки №1";"cf_ves_korobki_no2 : Вес коробки №2";"cf_razmer_korobki_no2 : Габариты коробки №2";"share/yandex_market:folder_yandex : Категория Яндекс.Маркет";"share/yandex_market:yml_model : Модель";"share/yandex_market:delivery_options_cost : Стоимость доставки для своего региона";"share/yandex_market:delivery_options_days : Срок доставки товара для своего региона";"share/yandex_market:enabled : Выгружать в Yandex.Market";"share/google_merchant:enabled : Выгружать в Google Merchant";"share/yandex_pokupki:enabled : Выгружать в покупки на Yandex.Market";"share/yandex_pokupki:period_of_validity_days : Срок годности";"share/yandex_pokupki:service_life_days : Срок службы";"share/yandex_pokupki:warranty_days : Гарантийный срок";"share/yandex_pokupki:delivery_weekday : Дни поставки товара";"share/yandex_pokupki:country_of_origin : Страна производителя товара";"share/yandex_turbo:enabled : Выгружать в Yandex.Turbo";"share/yandex_market:typeprefix : Тип товара (typePrefix)";"|||"
"Лебедка ЛЭК KCD-500 E21 500 кг, 380в с канатом 100 м";"TOR";;"https://ocalift.ru/d/1_7.jpg";0;"1002127";"32757";"Лебёдки KCD 220/380в";"380в,До 500 кг";0;100895101;;0;"Тяговое усилие 500кг, трос 100 метров, питание 380в, крепление на горизонтальной или вертикальной площадке с помощью анкерных болтов под навесом, режим работы лёгкий. Гарантия 24 месяца.";;"10,00";0;0;;0;"kg";"0;0;0";0;0;1;"28900,00";"0,00";"0,00";"0,00";"RUB";0;"Лебёдка ЛЭК-500 E21 (KCD) 500 кг, 380в с канатом 100 м";"Лебёдка ЛЭК-500 E21 (KCD) 500 кг, 380в с канатом 100 м";"Лебёдка ЛЭК-500 E21 (KCD) 500 кг, 380в с канатом 100 м";"ЛЕБЕДКА ЛЭК-500 E21 (KCD) 500 КГ, 380 В С КАНАТОМ 100м";"elektricheskiye-lebedki/lebedki-kcd/lebedka-tor-lek-500-e21-kcd-500-kg-380-v-s-kanatom-100-m";;;;;;;;;;;;0;;;;1;"Бесплатно";"Россия";;;;;;;;"ЛЭК-500 E21 (KCD)";;;;;;;;"600 х 270 х 370";;;;;;;"500 кг";;;;;;;;;;;"100 м, трос с крюком";;;;;;;"7-14 м/мин";;;;;;;"6 мм";;;;;;;;;"380в";;;;;;;;;;;;;;;;;;;;;;"58 кг";;;;;;"3 кВт 1440 об/мин 3 фазы";;;;;;;;;"Лёгкий, S3-40%";;;;;;;;;"12 месяцев";;;;;;;;;;;;"У2, под навесом или в помещениях со свободным доступом воздуха, невзрывоопасная";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;"|||"
"Лебедка ЛЭК KCD-500 E21 500 кг, 220в с канатом 100 м";"TOR";;"https://ocalift.ru/d/2_6.jpg";0;"1002130";"33017";"Лебёдки KCD 220/380в";"До 500 кг,220в";0;107857101;;0;"Тяговое усилие 500кг, трос 100 метров, питание 220в, крепление на горизонтальной или вертикальной площадке с помощью анкерных болтов под навесом, режим работы лёгкий. Гарантия 12 месяцев.";;"10,00";0;0;;0;"kg";"0;0;0";0;0;1;"29150,00";"0,00";"0,00";"0,00";"RUB";0;"Лебёдка ЛЭК-500 E21 (KCD) г/п 500 кг, 220 В с канатом 100м";"Лебёдка ЛЭК-500 E21 (KCD) г/п 500 кг, 220 В с канатом 100м";"Лебёдка ЛЭК-500 E21 (KCD) г/п 500 кг, 220 В с канатом 100м";"Лебёдка ЛЭК-500 E21 (KCD) г/п 500 кг, 220 В с канатом 100м";"elektricheskiye-lebedki/lebedki-kcd/lebedka-tor-lek-500-e21-kcd-g-p-500-kg-220-v-s-kanatom-100-m";;;;;;;;;;;;0;;;;1;"Бесплатно";"Россия";;;;;;;;"ЛЭК-500 E21 (KCD)";;;;;;;;"590 х 270 х 340";;;;;;;"500 кг";;;;;;;;;;;"100 м, трос с крюком";;;;;;;"6-12 м/мин";;;;;;;"6 мм";;;;;;;;;"220в";;;;;;;;;;;;;;;;;;;;;;"51 кг";;;;;;"2,2 кВт";;;;;;;;;"Лёгкий, S3-40%";;;;;;;;;"12 месяцев";;;;;;;;;;;;"У2, под навесом или в помещениях со свободным доступом воздуха, невзрывоопасная";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;"|||"
"Лебедка ЛЭК KCD-500 E21 500 кг, 220в с канатом 70 м";"TOR";;"https://ocalift.ru/d/3_5.jpg";0;"1002132";"30937";"Лебёдки KCD 220/380в";"До 500 кг,220в";0;108169901;;0;"Тяговое усилие 500кг, трос 70 метров, питание 220в, крепление на горизонтальной или вертикальной площадке с помощью анкерных болтов под навесом, режим работы лёгкий. Гарантия 12 месяцев.";;"10,00";0;0;;0;"kg";"0;0;0";0;0;1;"27300,00";"0,00";"0,00";"0,00";"RUB";0;"Лебёдка ЛЭК-500 E21 (KCD) г/п 500 кг, 220 в с канатом 70м";"Лебёдка ЛЭК-500 E21 (KCD) г/п 500 кг, 220 в с канатом 70м";"Лебёдка ЛЭК-500 E21 (KCD) г/п 500 кг, 220 в с канатом 70м";"Лебёдка ЛЭК-500 E21 (KCD) г/п 500 кг, 220 в с канатом 70м";"elektricheskiye-lebedki/lebedki-kcd/lebedka-tor-lek-500-e21-kcd-g-p-500-kg-220-v-s-kanatom-70m";;;;;;;;;;;;0;;;;1;"Бесплатно";"Россия";;;;;;;;"ЛЭК-500 E21";;;;;;;;"550 х 270 х 370";;;;;;;"500 кг";;;;;;;;;;;"70 м, трос с крюком";;;;;;;"7-14 м/мин";;;;;;;"6 мм";;;;;;;;;"220в";;;;;;;;;;;;;;;;;;;;;;"45 кг";;;;;;"3 кВт";;;;;;;;;"Лёгкий, S3-40%";;;;;;;;;"12 месяцев";;;;;;;;;;;;"У2, под навесом или в помещениях со свободным доступом воздуха, невзрывоопасная";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;"|||"
"Лебедка ЛЭК KCD-500 E21 500 кг, 380в с канатом 70 м";"TOR";;"https://ocalift.ru/d/4_4.jpg";0;"1002138";"29922";"Лебёдки KCD 220/380в";"380в,До 500 кг";0;108764701;;0;"Тяговое усилие 500кг, трос 70 метров, питание 380в, крепление на горизонтальной или вертикальной площадке с помощью анкерных болтов под навесом, режим работы лёгкий. Гарантия 12 месяцев.";;"1,00";0;0;;0;"kg";"0;0;0";0;0;1;"26100,00";"0,00";"0,00";"0,00";"RUB";0;"Лебёдка ЛЭК-500 E21 (KCD) г/п 500 кг, 380 в с канатом 70м";"Лебёдка ЛЭК-500 E21 (KCD) г/п 500 кг, 380 в с канатом 70м";"Лебёдка ЛЭК-500 E21 (KCD) г/п 500 кг, 380 в с канатом 70м";"Лебёдка ЛЭК-500 E21 (KCD) г/п 500 кг, 380 в с канатом 70м";"elektricheskiye-lebedki/lebedki-kcd/lebedka-tor-lek-500-e21-kcd-g-p-500-kg-380-v-s-kanatom-70-m";;;;;;;;;;;;0;;;;1;"Бесплатно";"Россия";;;;;;;;"ЛЭК-500 E21";;;;;;;;"550 х 270 х 370";;;;;;;"500 кг";;;;;;;;;;;"70 м, трос с крюком";;;;;;;"7-14 м/мин";;;;;;;"6 мм";;;;;;;;;"380в";;;;;;;;;;;;;;;;;;;;;;"53 кг";;;;;;"0,8 кВт";;;;;;;;;"Лёгкий, S3-40%";;;;;;;;;"12 месяцев";;;;;;;;;;;;"У2, под навесом или в помещениях со свободным доступом воздуха, невзрывоопасная";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;"|||"
"Лебедка ЛЭК KCD-750 E21 750 кг, 380в с канатом 70 м";"TOR";;"https://ocalift.ru/d/5_3.jpg";0;"1002139";"49529";"Лебёдки KCD 220/380в";"380в,До 750 кг";0;110907301;;0;"Тяговое усилие 750кг, трос 70 метров, питание 380в, крепление на горизонтальной или вертикальной площадке с помощью анкерных болтов под навесом, режим работы лёгкий. Гарантия 12 месяцев.";;"10,00";0;0;;0;"kg";"0;0;0";0;0;0;"43000,00";"0,00";"0,00";"0,00";"RUB";0;"Лебёдка ЛЭК-750 E21 (KCD) г/п 750 кг, 380 в с канатом 70м";"Лебёдка ЛЭК-750 E21 (KCD) г/п 750 кг, 380 в с канатом 70м";"Лебёдка ЛЭК-750 E21 (KCD) г/п 750 кг, 380 в с канатом 70м";"Лебёдка ЛЭК-750 E21 (KCD) г/п 750 кг, 380 в с канатом 70м";"elektricheskiye-lebedki/lebedki-kcd/lebedka-lek-750-e21-kcd-g-p-750-kg-380-v-s-kanatom-70m";;;;;;;;;;;;0;;;;1;"Бесплатно";"Россия";;;;;;;;"ЛЭК-750 E21";;;;;;;;"1000 х 330 х 310";;;;;;;"750 кг";;;;;;;;;;;"70 м, трос с крюком";;;;;;;"6-12 м/мин";;;;;;;"8 мм";;;;;;;;;"380в";;;;;;;;;;;;;;;;;;;;;;"75 кг";;;;;;"1,5 кВт 1440 об/мин 3 фазы";;;;;;;;;"Лёгкий, S3-40%";;;;;;;;;"12 месяцев";;;;;;;;;;;;"У2, под навесом или в помещениях со свободным доступом воздуха, невзрывоопасная";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"|||"
"1,12т 1,5м Строп OCALIFT 1СЦ цепной одноветвевой т8";"OCALIFT";;"https://ocalift.ru/d/stropy_tsepnyye_1sts.png";0;"1007705";;"1СЦ цепные стропы";;0;121642501;;0;"1СЦ, строп цепной одноветвевой";"<table align=""left"" border=""2"" cellpadding=""6"" class=""table1"" style=""background-color: rgb(224, 255, 255); width: 300px;"">
	<tbody>
		<tr>
			<td colspan=""2"" style=""vertical-align: top; background-color: rgb(255, 255, 224);"">
			<h2><span style=""font-size:12pt;""><b>1СЦ, строп цепной одноветвевой</b></span></h2>
			</td>
		</tr>
		<tr>
			<td style=""vertical-align: top;""><span style=""font-size:12pt;""><span data-mce-mark=""1"">Грузоводъёмность (тонн)</span></span></td>
			<td style=""vertical-align: top;""><span style=""font-size:12pt;"">1,12</span></td>
		</tr>
		<tr>
			<td style=""vertical-align: top;""><span style=""font-size:12pt;""><span data-mce-mark=""1"">Цепь Т8</span></span></td>
			<td style=""vertical-align: top;""><span style=""font-size:12pt;""><span data-mce-mark=""1"">6 х18</span></span></td>
		</tr>
	</tbody>
</table>";"10,00";0;0;;0;"kg";"0;0;0";0;0;1;"1130,00";"0,00";"0,91";"1012,00";"RUB";0;"Строп OCALIFT 1СЦ 1,12т 1,5м цепной одноветвевой т8";"Строп OCALIFT 1СЦ 1,12т 1,5м цепной одноветвевой т8";"1,12т 1,5м Строп 1СЦ-1 цепной одноветвевой т8";"1,12т 1,5м Строп 1СЦ-1 цепной одноветвевой т8";"stropy-tsepi-bloki/stropy-tsepnye-gruzovye/strop-1sc/1-12t-1-5m";"Строп OCALIFT 1СЦ 1,12т 1,5м цепной одноветвевой т8";;;;;;;;;;;0;;;;1;"500 руб.";"Россия";;;;;"1СЦ (одноветвевой)";;;;;;;;"6,3 х 19, 8 класс (Т8)";;;;;"1,12 тонн";;;;;;"от -40 до +400 °С";;;;;;;;;;;"1,5 м";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"ЕАЭС N RU Д-RU.АЖ56.В.04011/20 действителен до 18.05.2025";;;;;;;;;;;;;;;;;;04:01:00 AM;;;;;;;;;;;;;;;;;;;"6 месяцев при односменной работе";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;"|||"
"2т 1,5м Строп OCALIFT 1СЦ цепной одноветвевой т8";"OCALIFT";;"https://ocalift.ru/d/stropy_tsepnyye_1sts.png";0;"1000518";"1328";"1СЦ цепные стропы";;0;122220901;;0;"2т 1,5м Строп 1СЦ-1 цепной одноветвевой т8";"<table align=""left"" border=""2"" cellpadding=""6"" class=""table1"" style=""background-color: rgb(224, 255, 255); width: 300px;"">
	<tbody>
		<tr>
			<td colspan=""2"" style=""vertical-align: top; background-color: rgb(255, 255, 224);"">
			<h2><span style=""font-size:12pt;""><b>2т 1,5м Строп 1СЦ-1 цепной одноветвевой т8</b></span></h2>
			</td>
		</tr>
		<tr>
			<td style=""vertical-align: top;""><span style=""font-size:12pt;""><span data-mce-mark=""1"">Грузоподъёмность (тонн)</span></span></td>
			<td style=""vertical-align: top;""><span style=""font-size:12pt;"">2</span></td>
		</tr>
		<tr>
			<td style=""vertical-align: top;""><span style=""font-size:12pt;""><span data-mce-mark=""1"">Цепь Т8</span></span></td>
			<td style=""vertical-align: top;""><span style=""font-size:12pt;""><span data-mce-mark=""1"">8 х 24 </span></span></td>
		</tr>
		<tr>
			<td style=""vertical-align: top;""><span style=""font-size:12pt;""><span data-mce-mark=""1"">Гарантия</span></span></td>
			<td style=""vertical-align: top;""><span style=""font-size:12pt;""><span data-mce-mark=""1"">6 месяцев</span></span></td>
		</tr>
	</tbody>
</table>";"10,00";0;0;;0;"kg";"0;0;0";0;0;0;"1460,00";"0,00";"0,91";"1328,00";"RUB";0;"Строп OCALIFT 1СЦ 2т 1,5м цепной одноветвевой т8";"Строп OCALIFT 1СЦ 2т 1,5м цепной одноветвевой т8";"2т 1,5м Строп 1СЦ-1 цепной одноветвевой т8";"2т 1,5м Строп 1СЦ-1 цепной одноветвевой т8";"stropy-tsepi-bloki/stropy-tsepnye-gruzovye/strop-1sc/2t-1-5m";"Строп OCALIFT 1СЦ 2т 1,5м цепной одноветвевой т8";;;;;;;;;;;0;;;;1;"500 руб.";"Россия";;;;;"1СЦ (одноветвевой)";;;;;;;;"8 х 24, 8 класс (Т8)";;;;;"2 тонны";;;;;;"от -40 до +400 °С";;;;;;;;;;;"1,5 м";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"ЕАЭС N RU Д-RU.АЖ56.В.04011/20 действителен до 18.05.2025";;;;;;;;;;;;;;;;;;04:01:00 AM;;;;;;;;;;;;;;;;;;;"6 месяцев при односменной работе";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;"|||"
"3,15т 1,5м Строп OCALIFT 1СЦ цепной одноветвевой Т8";"OCALIFT";;"https://ocalift.ru/d/stropy_tsepnyye_1sts.png";0;"1007810";"1954";"1СЦ цепные стропы";;0;122340901;;0;"Долгий срок службы, удобное хранение, не боится перегибов и сжатий, не боится грузов с острыми краями. Укоротители длины стропа комплектуются по заявке. Срок поставки 2-3 дня. Гарантия 6 месяцев.";"<table align=""left"" border=""2"" cellpadding=""6"" class=""table1"" style=""background-color: rgb(224, 255, 255); width: 300px;"">
	<tbody>
		<tr>
			<td colspan=""2"" style=""vertical-align: top; background-color: rgb(255, 255, 224);"">
			<h2><span style=""font-size:12pt;""><b>3,15т 1,5м Строп 1СЦ-1 цепной одноветвевой т8</b></span></h2>
			</td>
		</tr>
		<tr>
			<td style=""vertical-align: top;""><span style=""font-size:12pt;""><span data-mce-mark=""1"">Грузоподъёмность (тонн)</span></span></td>
			<td style=""vertical-align: top;""><span style=""font-size:12pt;"">3,15</span></td>
		</tr>
		<tr>
			<td style=""vertical-align: top;""><span style=""font-size:12pt;""><span data-mce-mark=""1"">Цепь Т8</span></span></td>
			<td style=""vertical-align: top;""><span style=""font-size:12pt;""><span data-mce-mark=""1"">10 х 30</span></span></td>
		</tr>
		<tr>
			<td style=""vertical-align: top;""><span style=""font-size:12pt;""><span data-mce-mark=""1"">Гарантия</span></span></td>
			<td style=""vertical-align: top;""><span style=""font-size:12pt;""><span data-mce-mark=""1"">6 месяцев</span></span></td>
		</tr>
	</tbody>
</table>";"10,00";0;0;;0;"kg";"0;0;0";0;0;1;"2100,00";"0,00";"0,91";"1954,00";"RUB";0;"Строп OCALIFT 1СЦ 3,15т 1,5м цепной одноветвевой т8";"Строп OCALIFT 1СЦ 3,15т 1,5м цепной одноветвевой т8";"3,15т 1,5м Строп 1СЦ-1 цепной одноветвевой т8";"3,15т 1,5м Строп 1СЦ-1 цепной одноветвевой т8";"stropy-tsepi-bloki/stropy-tsepnye-gruzovye/strop-1sc/3-15t-1-5m";"Строп OCALIFT 1СЦ 3,15т 1,5м цепной одноветвевой т8";;;;;;;;;;;0;;;;1;"500 руб.";"Россия";;;;;"1СЦ (одноветвевой)";;;;;;;;"6,3 х 19, 8 класс (Т8)";;;;;"3,15 тонн";;;;;;"от -40 до +400 °С";;;;;;;;;;;"1,5 м";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"ЕАЭС N RU Д-RU.АЖ56.В.04011/20 действителен до 18.05.2025";;;;;;;;;;;;;;;;;;04:01:00 AM;;;;;;;;;;;;;;;;;;;"6 месяцев при односменной работе";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;"|||"
